Mark Bosnich	football
Dario Gradi	former
Rio Ferdinand	football
Jack Charlton	former
Billy Wright	former
Mick McCarthy	former
Ali Daei	former
Carsten Ramelow	former
Geysir	name
Music recording sales certification	showing
Canadian Recording Industry Association	organization
British Phonographic Industry	record
Hot Mainstream Rock Tracks	category
Tritheism	belief
Book of Lamentations	book
Book of Ezekiel	book
Book of Daniel	written
Book of Amos	books
Washington Mutual	largest
Gray's Anatomy	anatomy
Gray's Anatomy for Students	anatomy
Vidrişoara River	tributary
Killing Joke	industrial
Vezurişte River	tributary
Văruţu River	tributary
Ungureni River	tributary
Veneţia River	tributary
Charles Curtis	from
Robert Guiscard	adventurer
Henry Wilson	from
John Nance Garner	nicknamed
Rainulf Drengot	adventurer
A∴A∴	both
The Book of the Law	central
Ordo Templi Orientis	fraternal
Luther Bible	translation
Wyclif's Bible	name
Jens Jeremies	former
Ferenc Puskás	former
Michel Platini	former
Hidetoshi Nakata	former
Relient K	band
Hieronymus Bosch	born
Pallas' Cat	manul
Pollock Halls of Residence	buildings
Scarborough railway station	railway
Methil	town
Vidolm River	tributary
Vica River	tributary
Vetijgat River	tributary
Velicanul River	tributary
Vătăşniţa River	tributary
Vărsăturile River	tributary
Văratica River	tributary
Vâna River	tributary
King of the Ring	wrestling
Dancing Beijing	name
Lactobacillus	most
Olympique de Marseille	football
Arsène Wenger	football
John Arne Riise	football
Patrick Vieira	football
David Seaman	former
Luther Blissett	former
Chinese architecture	architecture
Jimmy Greaves	former
Eugenio Corini	football
Vasile Miriuţă	former
Jerzy Dudek	football
Henrik Larsson	football
Ian Wright	former
Clyde Best	former
Edgar Davids	football
Marc-Vivien Foé	former
Ian Hamilton	former
Olympique Lyonnais	football
Glasgow Central station	railway
Mary of Teck	queen
Marlborough House	mansion
Richmond Park	hectare
Brantridge Park	former
Osborne House	former
Docetism	teaching
Prince Andrew, Duke of York	member
Vicleanul Mare River	tributary
Veza River	tributary
Vălosu River	tributary
Vâlta River	tributary
Vâna Secănească River	tributary
Vârşioru River	tributary
Veţca River	tributary
Parqués	board
Hurricane Hugo	hurricane
Jerry Lawler	musician
Turkish alphabet	used
Michael	male
Rivaldo	football
Peter Reid	football
Mehdi Mahdavikia	football
Ali Karimi	football
Ray Harford	former
John Welsh	football
José Luis Chilavert	former
Erik Nevland	football
Bill Shankly	former
Billy McNeill	former
Edmundo	football
Adrian Mutu	football
David Moyes	former
Gérard Houllier	football
Waggle dance	term
German Grand Prix	automobile
Hockenheimring	automobile
Singapore Grand Prix	race
Morrissey	stage
Belgian Grand Prix	automobile
Hernando de Soto	explorer
Circuit de Spa-Francorchamps	location
Circuit de Monaco	name
Dutch Grand Prix	automobile
United States Grand Prix	motor
Spanish Grand Prix	race
Canadian Grand Prix	auto
Râul Primejdios	tributary
Verşteag River	tributary
Vederoasa River	tributary
Vătavu River	tributary
Vârgău River	tributary
Vărbilău River	tributary
Indian Sign Language	possibly
Coppins	country
Bagshot Park	eleven
Balmoral Castle	royal
Beech	giant
Bioethics	philosophy
Caricaceae	family
Pollen	powder
Tiny Rascal Gang	criminal
Lamiales	taxon
Lamiaceae	mint
Garden Angelica	archangelica
Rosemary	woody
Liquorice	licorice
Faboideae	subfamily
Galegeae	tribe
Cumin	spelled
Superchunk	indie
Diatomic molecules	molecules
Dundalk	town
County Louth	county
Veljul Mic River	tributary
Vătăvoaia River	tributary
Vărzari River	tributary
Vărmaga River	tributary
Vărbila River	tributary
Văratecu River	tributary
Vâna Mălâei River	tributary
Vămăşoaia River	tributary
Stealth	technology
Stealth technology	military
Bangladesh Nationalist Party	immediate
Apiales	order
Apiaceae	family
Blephilia	genus
Lemon balm	perennial
Bronchitis	inflammation
Kashmiri people	ethnic
Hastings	town
Malvern College	coeducational
UN peacekeeping missions involving Pakistan	cherished
Pakistan Army	largest
Pakistan Navy	naval
Pakistan Air Force	branch
The Vines	garage
The Libertines	indie
The Hives	band
Editors	indie
Paprika	spice
Myrtaceae	family
Government of Pakistan	uses
Therese of Liseaux	means
Transportation in Pakistan	extensive
Ashley Force	funny
Selhurst Park	football
Zack de la Rocha	lead
Angelo State University	university
Nicaragua	country
Battle of the Bands	contest
Widzew Łódź	football
Palestinian territories	composed
Velniţa River	tributary
Veja River	tributary
Vârfuraş River	tributary
Vânăta River	tributary
Cusuiuş River	tributary
Bâlta River	tributary
Văleanca River	tributary
Vâlcu River	tributary
Marshmallow	candy
Wii Chess	video
William Faulkner	author
Arthur Miller	famous
Chartreuse green	color
Siamang	tailless
Caroline Unger	singer
CBBC	programmes
Văsălatu River	tributary
Vărşag River	tributary
Rânjeu River	tributary
Lomăşiţa River	tributary
Sechereş River	tributary
Arinişul Mare River	tributary
Hurdugaşu Mare River	headwater
Hurdugaşu Mic River	headwater
Hurdugaşu River	tributary
Vâlcoi River	tributary
Pârâul Buciumanilor	tributary
University of Edinburgh	located
Continental Congress	convention
Tom Hollander	award
Jack Davenport	film
Herman Melville	novelist
Martin Heidegger	influential
Parmenides	ancient
Democritus	philosopher
Leucippus	idea
Mount Olympus	highest
Ronald David Laing	psychiatrist
Hardancourt	village
Eberhardt del’Antonio	author
Sophism	mean
Rădoteasa River	tributary
Vâlcioara River	tributary
Săvăstreni River	tributary
Islamic State of Afghanistan	name
Leonard Cohen	singer
Jeff Buckley	singer
Milesian school	school
Pythagoreanism	term
Miletus	ancient
Tooth fairy	fictional
BBC Weather	department
Cheap Trick	rock
Strychnine	toxic
Quinine	alkaloid
Progressive bluegrass	type
Neverland	island
Şiştoaca Vladului River	tributary
Şiştoaca Vlăduşca River	tributary
Şiştoaca Baca River	tributary
Colţul Scris River	headwater
Suchelniţa River	tributary
Padina lui Dănişor River	tributary
Ciocracul River	tributary
Brusturetul River	tributary
The Used	band
Bobo Dioulasso	city
Koudougou	city
Banfora	city
Ouahigouya	city
Londrina	city
Kaya	city
Maringá	third
Tenkodogo	city
Fada N'gourma	city
Ponta Grossa	city
Dédougou	city
Houndé	city
Foz do Iguaçu	largest
Cascavel	city
Julen Guerrero	former
Emile Heskey	football
Jan Koller	football
Rüştü Reçber	football
Bryan Robson	former
Robbie Fowler	football
Hernán Crespo	football
Kevin Keegan	former
Raúl González	football
Luís Figo	football
Rudi Völler	former
Freddy Adu	football
George Graham	former
Eamon Dunphy	former
Murat Yakin	former
Salmonella	genus
Paul Sturrock	former
Avi Ran	former
Mark Viduka	football
Baichung Bhutia	football
Matthew Le Tissier	former
Ignoratio elenchi	argument
Izvorul Dorului River	tributary
Jepii Mari River	tributary
Valea Călugărului River	tributary
Valea Uscată River	tributary
Valea cu Pietriş River	tributary
Valea Dracilor River	tributary
Vâlcelul Clinului River	tributary
Şerpoaica River	tributary
Valea Cârlanilor River	tributary
Bârsa Tămaşului River	headwater
Şpirla Tămaşului River	tributary
Oedipus	mythical
Gundam	collective
Self-injury	injury
Guildford	county
Friedrich Hund	physicist
Toba catastrophe theory	theory
Hazratbal Shrine	shrine
Zărzag River	tributary
Dual-tone multi-frequency	signalling
Pocluşa River	tributary
Doba River	tributary
Vâlcelul Poiana Izvoarelor River	tributary
Pârâul Dracilor	tributary
Râpa Roşie River	tributary
Valea Baiului River	tributary
Valea Gălbenele River	tributary
Valea Coştilei River	tributary
Mălinul River	tributary
Valea Căldărilor River	tributary
Valea Caprelor River	tributary
Valea Bujorilor River	tributary
Râpa Zăpezii River	tributary
Vâlcelul Înflorit River	tributary
Valea Morarului River	tributary
Valea Gâlmei River	tributary
Valea Scoruşilor River	tributary
Valea Seacă a Baiului River	tributary
Valea Ţapului River	tributary
Valea Priponului River	tributary
Equilibrioception	sense
Qazaqsa	name
Gilgamesh	fifth
Spring green	color
Irn-Bru	carbonated
Zürich S-Bahn	system
Valea Stanciului River	headwaters
Răcad River	river
Odrânguşa River	river
Mărgăuţa River	tributary
Săcuieu River	tributary
Thousand Foot Krutch	rock
Rosh Hashanah	holiday
Frăsiniş River	tributary
Braţul Şoimului River	tributary
Brusturelul River	tributary
Rotăra River	tributary
Racila River	tributary
Peştiosul River	tributary
Solonţ River	tributary
Tulburelul River	tributary
Tazlăul Mare River	headwater
Tisoasa River	headwater
Sărăţaua River	tributary
Schit River	tributary
American Dream	hope
Jimboru River	tributary
Porcul River	tributary
Pârâul lui Conea	tributary
Pârâul lui Vereş	tributary
Vâlcelul Podului River	tributary
Groapa Podului River	tributary
Hereţ River	tributary
Fotoş River	tributary
Mărtănuş River	tributary
Pârâul Minerului	tributary
Pârâul lui Iovan	tributary
Pârâul lui Hant	tributary
Pilişca River	tributary
Recoltiaş River	tributary
Jason Upton	worship
Dogoş River	tributary
Richard Dean Anderson	television
Nuremberg Laws	and
Thrice	experimental
Bălosu River	tributary
Mişina River	tributary
Petic River	tributary
Năruja River	tributary
Vâlcelul Lucăcilă River	tributary
Valea lui Marco River	tributary
Valea lui Bădescu River	tributary
Valea lui Moise River	tributary
Pârâul Cabanei	tributary
Jugureanu River	tributary
BMW	manufacturer
La Poduri River	tributary
Mitarca River	tributary
Şutila River	tributary
Duda Mare River	tributary
Mazda	manufacturer
Duda Mică River	tributary
Brătei River	tributary
Nisipu River	tributary
Bucşoiu River	tributary
Valea Ţigăneşti River	tributary
Vâlcelul Dihamului River	tributary
Vâlcelul Îndrăcit River	tributary
Pârâul Sticlăriei	tributary
Beuca River	tributary
Năjila River	tributary
Valea Lupilor River	tributary
Valea lui Şmit River	tributary
Valea lui Dobre River	tributary
Graigăru River	tributary
Itapema	city
Animal testing	name
Emperor Taishō	name
Emperor Meiji	name
Ancient Greek boxing	kind
London School of Economics	college
Friedrich August von Hayek	economist
Ancient Olympic Games	series
Rât River	tributary
Chişer River	tributary
Budieru River	river
Vâlcelul Cocora River	tributary
Valea Pietrosului River	tributary
Valea Trăsnetului River	tributary
Lăptici River	tributary
Valea Şugărilor River	tributary
Scândurari River	tributary
Blana River	tributary
Oboarele River	tributary
Scropoasa River	tributary
Brânduşa River	tributary
Tao	metaphysical
Bolboci River	tributary
Coteanu River	tributary
Gâlgoiu River	tributary
Vitaceae	family
Sulfur dioxide	chemical
Lemnia River	tributary
Horoaba River	tributary
Leşniţa River	tributary
Ojdula River	tributary
Valea Gârbelor River	tributary
Orbai River	headwater
Orbaiul Mic River	headwater
Culcuşu Ursului River	tributary
Valea Doamnelor River	tributary
Valea Spinării River	tributary
Valea Sucheniţei River	tributary
Valea Cabanierului River	tributary
Ghimbăşel River	tributary
Dolná Krupá	village
Miloveanu River	tributary
Ciocârlia River	tributary
Danubian Hills	area
Bălteni River	tributary
Valea Aurie River	tributary
Măncuţa River	tributary
Valea Hotarelor River	tributary
Krupá River	tributary
Atreyu	metal
Michael Laudrup	former
Clive Charles	former
Paul Gascoigne	former
Marcel Desailly	former
Vinnie Jones	former
Peter Schmeichel	former
Peter Shilton	former
Chris Coleman	former
Marcus Hahnemann	soccer
Kit Symons	former
Tim Howard	soccer
Marcelo Salas	football
Duncan Edwards	former
Roger Milla	former
Toni Turek	former
Nerganiţa River	headwater
Farah River	river
American Museum of Natural History	located
Gary Glitter	rock
Leveleş River	tributary
Bârzeşti River	tributary
Bluhoaie River	tributary
Archişel River	tributary
Urviş River	tributary
Sirimpău River	tributary
Mideş River	tributary
Deepak Chopra	medical
Teudiaş River	tributary
Renişel River	tributary
Prime Minister of Israel	head
Căreac River	tributary
Mărăuş River	tributary
Sartiş River	tributary
Abukuma River	river
Agano River	river
Arakawa River	principal
Hino River	system
Steely Dan	rock
Poganu River	tributary
Padina River	tributary
Munţişor River	tributary
Squeeze	rock
Latin alphabet in turkish countries	alphabet
Church of Scotland	church
A & C Black	book
Lush	alternative
Disturbed	alternative
Herne Bay	seaside
Murten	city
Paul Breitner	former
Bobby Convey	soccer
Bruce Arena	former
Jimmy Glass	former
Miklós Fehér	former
Åge Hareide	former
Moussa Hojeij	football
Paul Mariner	former
Reculver	coastal
Pier	raised
Van Halen	rock
Bündnis Zukunft Österreich	political
Gârbea River	tributary
Aprieş River	tributary
Biucavăş River	tributary
Iavardi River	tributary
Sălămaş River	tributary
Comiat River	tributary
Bothavaş River	tributary
Boroş River	tributary
Caraclău River	tributary
Idealism	philosophy
Stoicism	school
William Godwin	journalist
Rose garden	garden
Anarchist communism	abolition
Agorism	III
Anton Pius Riegel	architect
Eureka Tower	metre
Antoine Dufour	guitarist
René Adler	footballer
Kreator	band
Gojira	death
Asăul Mic River	headwater
Asăul Mare River	headwater
Geamănele Mari River	tributary
Rugina River	tributary
Răşcoiu River	tributary
Cetăţeni River	tributary
Barta River	tributary
Pârâul lui Iacob	tributary
Preotese River	tributary
Kings of Leon	music
Dracău River	tributary
Sugura River	tributary
Târsecu Mic River	tributary
Duruitoarea River	tributary
Ciudomir River	tributary
Tărhăuş River	tributary
Şanţ River	tributary
Plaster	material
Cuchiniş River	tributary
Brusturoasa River	tributary
Omi	title
Belcina River	tributary
Ceahod River	tributary
Prişca River	tributary
Mogoş Biuc River	tributary
Modoroş Biuc River	tributary
Gherpălocul Mic River	tributary
Gherpălocul Mare River	tributary
Chişlic River	tributary
Pârâul Drugii	headwater
Hetea River	tributary
Şugaş River	tributary
Pârâul Umbros	headwater
Premier of Western Australia	leader
Krompachy	town
Kingfisher	unmistakable
São José dos Pinhais	city
Yone Minagawa	supercentenarian
Annihilation	when
Ganges River Dolphin	subspecies
Phone Booth	film
Ulmus wallichiana	found
Lehri Nature Park	situated
Thal desert	situated
W-PuTTY-CD	communications
Valea lui Francisc River	tributary
Pârâul lui Pal	tributary
Bowling for Soup	punk
Flag of Alaska	eight
2005 civil unrest in France	series
ASCII	binary
Pârâul Ciorii	tributary
Pârâul Olarului	tributary
Valea Grecilor River	tributary
Vâlceaua Vlădişor River	tributary
Mogoşoaia River	tributary
Cărăbăneasa River	tributary
Cucioaia River	tributary
Valea Urşilor River	tributary
Negraşu River	tributary
Setul River	tributary
Secuianca River	tributary
Dinţeasa River	tributary
Richeiu River	tributary
Secăria River	tributary
Băiuţu River	tributary
Porcăreaţa River	tributary
Pâraie River	tributary
Rusu River	tributary
Valea lui Manole River	tributary
Muşiţa River	tributary
Jayson Paul	wrestler
Matthew Kaye	wrestler
Sicko	documentary
Tommy Tynan	former
Lennie Lawrence	former
Neil Warnock	former
John Gregory	former
Roberto Carlos	football
Bob Wilson	former
Sepp Maier	former
Bob Stokoe	former
Lothar Matthäus	former
John Charles	former
Fredrik Ljungberg	football
Martin Peters	former
Dmitri Sychev	football
José Eulogio Gárate	former
Shinji Ono	football
Iker Casillas	football
Jamie Murphy	former
Crişanu River	tributary
Tismăniţa River	tributary
Valea lui Mareş River	tributary
Padul River	tributary
Sângeriş River	tributary
Piscuri River	tributary
Crişanu Nou River	tributary
Weightlifting	started
Geamănu River	tributary
Dosu Cioclovinei River	tributary
Râul Schitului	tributary
Cioclovina River	tributary
Chihaia River	tributary
Iazu Morilor River	artificial
Purcăreaţa River	tributary
Vâlceaua Pietrei River	tributary
Proviţa River	tributary
Cricovul Dulce River	tributary
Valea Zanvelei River	tributary
Valea Vopselelor River	tributary
Valea Ulucilor River	tributary
Valea Peşterii River	tributary
Valea Trăznită River	tributary
Urzicaru River	tributary
Valea lui Stinghie River	tributary
Valea Lespezilor River	tributary
Valea Căpăţânelor River	tributary
Cheia de sub Grind River	tributary
Vâlceaua Găinii River	tributary
Valea Gangului River	tributary
Valea Brusturetului River	headwater
Valea Ancului River	tributary
Padina Şirnii River	headwater
Padina Dâncioarei River	headwater
Dâmbovicioara River	tributary
Asparagales	order
Asparagaceae	botanical
Hesperocallis	desert
Laurales	order
Hasbro	company
Bay leaf	aromatic
Ginger	commonly
Revenue	income
Net income	income
Southern Cone	refers
Robert Esche	hockey
Language reform	type
Beaufort scale	scale
Robert Jordan	writing
Chang'an	capital
David Brand	from
Ross McLarty	from
Roman Čechmánek	hockey
Jaromír Jágr	hockey
Roman Turek	hockey
Ahmadiyya	movement
Paris Métro	rapid
Heroes	television
Eddie Su'a	rugby
Peter Sellers	comedian
Bârlogel River	tributary
Fumuri River	tributary
Târsu River	headwater
Boroaia River	tributary
Valea Rugii River	tributary
Megheş River	tributary
Pârâul Pinilor	tributary
Moneasa River	headwater
London Assembly	Authority
Gravy	juices
Falmouth Academy	private
Breastfeeding	when
Satyajit Ray	movie
Language planning	attempt
Johnny Marr	guitarist
Indus Waters Treaty	water
Philip Collier	from
James Mitchell	from
Stade de Suisse	football
Vatnajökull	largest
InterCity 225	locomotive
British Rail	train
King Cobra	length
Cape Cobra	cobra
Kalahari Desert	arid
Silverstein	band
Vâlceaua River	tributary
Dezna River	headwater
Mahmud of Ghazni	ruler
Ghaznavid Empire	state
Mahmud Shah Durrani	ruler
Durrani Empire	state
Cognitive psychology	psychology
Mahmut Celal Bayar	politician
Perceptual psychology	psychology
Mahmoud Abbas	elected
Abid Hamid Mahmud	military
Neuropsychology	discipline
Abnormal psychology	interpretive
Indian English	dialects
Hamilton College	private
Jon Stewart	comedian
Sebiş River	tributary
Chilodia River	tributary
Stupişnic River	tributary
Lugoj River	tributary
Dudiţa River	tributary
Serăstrău River	tributary
Bodroc River	tributary
Stojarţ River	tributary
Şoimaş River	tributary
Highiş River	tributary
Minişel River	tributary
Drauţ River	tributary
Brusturescu River	tributary
Luştiu River	tributary
Dulcele River	tributary
Zimbru River	tributary
Feniş River	tributary
Crocna River	tributary
Craicova River	tributary
Topasca River	tributary
Căluieţ River	tributary
Călui River	tributary
Dobreţu River	tributary
Bălăşiţa River	tributary
Geamărtălui River	tributary
Katy Perry	dance
Secure Shell	used
Peregrine Falcon	cosmopolitan
Ubisoft	company
1.22.03.Acoustic	acoustic
Alexander Berkman	writer
Murray Bookchin	libertarian
Carlo Cafiero	anarchist
James Carville	political
United States Secretary of State	head
Jacques Ellul	philosopher
Francesco Saverio Merlino	lawyer
Carlo Tresca	anarchist
John Zerzan	anarchist
Ephedrine	alkaloid
Emiliano Zapata	leader
Pseudoephedrine	decongestant
Scion	brand
Philippsburg	city
Bex	municipality
Erwitte	town
Lungu River	tributary
Bogonos River	tributary
Roşior River	tributary
Tamarca River	tributary
Ileana River	tributary
Comarna River	tributary
Balciu River	tributary
Boghea River	tributary
Păiş River	tributary
Barboşica River	tributary
Boroşoaia River	tributary
Sbanţ River	tributary
United States Cabinet	composed
United States Secretary of Agriculture	head
United States Secretary of Homeland Security	head
United States Department of Homeland Security	commonly
United States Secretary of the Interior	head
United States Secretary of Commerce	head
United States Department of Commerce	department
United States Department of the Interior	government
United States Department of Justice	department
United States Department of Labor	department
United States Secretary of Labor	head
Raster image processor	component
Sligo	town
Fort Campbell	fort
Harlem	neighborhood
Flares	trousers
Leeds Metropolitan University	university
Wetherby	town
Dynamic-link library	implementation
Jack Peddie	former
Nwankwo Kanu	football
Jay-Jay Okocha	former
Nicky Butt	football
Serie B	football
Paul Burchill	wrestler
Francisco Ascaso	famous
Marie Louise Berneri	anarchist
Marco Camenisch	anarchist
Sante Geronimo Caserio	anarchist
Pakistan Day	holiday
Badshahi Mosque	built
Minar-e-Pakistan	tall
Mazar-e-Quaid	refers
United States Secretary of Energy	head
United States Department of Energy	department
Director of Central Intelligence	established
Yaoi	fiction
Yuri	genre
Immigration	movement
White Lion	rock
Mike Tramp	singer
Sadism	medical
Shane O'Connor	rugby
Alex Rogers	rugby
David Blaney	rugby
Ryan Prosser	rugby
Iain Grieve	rugby
Chris Ashwin	rugby
Masochism	medical
Jon Fisher	rugby
Lachlan Mitchell	rugby
Charlie Beech	rugby
Showgrounds	football
Hugo Ellis	rugby
Ross Batty	rugby
Tim Swinson	rugby
Rory Clegg	rugby
Behemoth	blackened
Studio Ghibli	Japan
Reverse DNS lookup	process
Mumia Abu-Jamal	convicted
Overkill	thrash
The Police	rock
Damageplan	heavy
Triple DES	block
The Amazing Race	reality
Skid Row	metal
McCain Democrat	term
Obama Republican	term
United States Secretary of the Navy	civilian
White House Chief of Staff	highest
Alessandro dos Santos	football
Ronaldinho	football
Les Ferdinand	former
Chris Sutton	former
Teddy Sheringham	former
Dwight Yorke	football
Uwe Seeler	former
Herbert Chapman	former
Jari Litmanen	former
Denis Compton	former
Jan Mølby	former
Tore André Flo	former
Iván Zamorano	former
Marc Jones	rugby
Mark Hopley	rugby
Formentera	smallest
Minorca	most
RC4	most
Chevvy Pennycook	rugby
John Scaddan	from
Frank Wilson	from
Mathew Turner	rugby
PuTTY	terminal
Migros	supermarket
Computer security	branch
Mark Odejobi	rugby
Damien Varley	rugby
Crayon Shin-chan	manga
Hamtaro	children
Finn Harps	football
Sadomasochism	word
Line of Actual Control	effective
McMahon Line	demarcation
Muradabad	state
Theodor Heuss	politician
India-Pakistan maritime trespassing	frequent
Indo-Bangladeshi barrier	fence
Indian Kashmir barrier	illegal
Frank-Walter Steinmeier	politician
Bama Boyz	winning
Plague of Justinian	pandemic
Ferdinand Lassalle	jurist
Hans-Dietrich Genscher	politician
Franz Müntefering	politician
Nick Royle	rugby
Carl Fearns	rugby
James Gaskell	rugby
Martin Halsall	rugby
Alex Shaw	rugby
Chris Leck	rugby
Gran Turismo	driving
Information theory	branch
Authentication	actions
DES-X	alternative
Kandinsky	painter
Muslim conquests	referred
Unitarianism	term
Director of the Central Intelligence Agency	serves
Peer Steinbrück	politician
Beyblade	anime
Wolfmother	rock
Makenna Cowgill	child
African Bush Elephant	larger
Ron Simmons	retired
Zub	computer
Molly Hatchet	southern
United States Secretary of Transportation	head
United States Department of Transportation	department
United States Department of Commerce and Labor	short
United States Department of Health, Education, and Welfare	cabinet
United States Department of Education	department
United States Department of Veterans Affairs	government
United States Secretary of Education	head
United States Secretary of Health, Education, and Welfare	head
Oveta Culp Hobby	secretary
Patricia Roberts Harris	served
United States Secretary of Housing and Urban Development	head
Reconquista	period
Paul Henry O'Neill	served
Samuel Dexter	statesman
United States Secretary of the Army	civilian
Kenneth Claiborne Royall	person
Astor Markhor	endangered
Kabul Markhor	goat
Junagarh	capital
USB hub	device
Key generation	process
John Marshall	statesman
James McHenry	statesman
Timothy Pickering	in
John Jay	politician
Candice Bergen	actress
Duke Nukem 3D	shooter
Samuel Osgood	merchant
Benjamin Stoddert	from
Joseph Hewes	native
Hongwu Emperor	given
Zlatko Zahovič	former
Francis Lee	former
Shaun Goater	football
Primera División Argentina	football
Vladimír Šmicer	football
Dietmar Hamann	football
Laurie Cunningham	former
Glenn Hoddle	former
Al-Saadi Qadhafi	former
Robert Pirès	football
Zoran Mirković	former
Jimmy Floyd Hasselbaink	former
Andrew Cole	football
FC Porto	sports
Steve Bruce	football
Henry Daglish	from
George Leake	from
John Forrest	from
UK Albums Chart	list
Kambly	biscuit
Differential cryptanalysis	form
Julianne Moore	actress
Gorillaz	animated
Pantanal	world
Battle of Granada	siege
Erich Mende	jurist
Kaiserswerth	settlement
Vichy	commune
Wadi Halfa	city
Vitiligo	disease
Virtue	kind
Greyhound Lines	States
Twofish	symmetric
Fatimid Caliphate	ruled
Maghreb	region
Azad Kashmir Day	government
Nyon	municipality
Letterkenny	town
Thalwil	municipality
West Coast blues	musicians
Bushfire	fire
Artificial selection	intentional
Artificial life	field
Nils Aall Barricelli	mathematician
Ingo Rechenberg	computer
John Henry Holland	scientist
Ontario Lacus	lake
Penetrometer	device
Sophie Anna Everhard	actress
Crème brûlée	dessert
Kraken Mare	largest
Ligeia Mare	lake
Noor Jehan	adopted
Nusrat Fateh Ali Khan	musician
Aziz Mian	most
Kashmir Solidarity Day	been
Islamic Republic	name
EFF DES cracker	machine
Sensitive information	knowledge
Meet-in-the-middle attack	cryptographic
Feistel cipher	symmetric
George Wythe	lawyer
Josiah Bartlett	physician
Carter Braxton	signer
Mac OS X v10.5	operating
MacBook	type
Alternative hip hop	music
Jason Varitek	baseball
Süddeutsche Zeitung	most
Frankfurter Allgemeine Zeitung	conserative
Frankfurter Rundschau	nationwide
Die Zeit	nationwide
Der Spiegel	weekly
Oliver Wolcott	signer
Thomas Paine	pamphleteer
Dion Dublin	former
Danny Murphy	football
Stéphane Henchoz	former
Milan Baroš	football
Gabriel Batistuta	former
Bentley	maker
Chloe O'Brian	character
Allauch	commune
Alleins	commune
Aubagne	commune
Aureille	commune
Aurons	commune
La Barben	commune
Barbentane	commune
Ehrenbreitstein	fortress
Les Baux-de-Provence	commune
Beaurecueil	commune
Belcodène	commune
Berre-l'Étang	commune
Bouc-Bel-Air	commune
Jeep	maker
La Bouilladisse	commune
Boulbon	commune
Cabannes	commune
Cabriès	commune
Cadolive	commune
Carnoux-en-Provence	commune
Carry-le-Rouet	commune
Cassis	commune
Ceyreste	commune
Châteauneuf-le-Rouge	commune
Châteauneuf-les-Martigues	commune
Châteaurenard	commune
La Ciotat	commune
Cornillon-Confoux	commune
Coudoux	commune
Cuges-les-Pins	commune
La Destrousse	commune
Éguilles	commune
Ensuès-la-Redonne	commune
Eygalières	commune
Eyguières	commune
Eyragues	commune
La Fare-les-Oliviers	commune
Fontvieille	commune
Fos-sur-Mer	commune
Fuveau	commune
Gardanne	commune
Gémenos	commune
Gignac-la-Nerthe	commune
Grans	commune
Graveson	commune
Gréasque	commune
Istres	commune
Jouques	commune
Lamanon	commune
Lambesc	commune
Lançon-Provence	commune
Maillane	commune
Mallemort	commune
Marignane	commune
Mandaeism	monotheistic
Martigues	commune
Mas-Blanc-des-Alpilles	commune
Maussane-les-Alpilles	commune
Meyrargues	commune
Meyreuil	commune
Mimet	commune
Miramas	commune
Mollégès	commune
Mouriès	commune
Noves	commune
Orgon	commune
Paradou	commune
Pélissanne	commune
Les Pennes-Mirabeau	commune
La Penne-sur-Huveaune	commune
Peynier	commune
Peypin	commune
Peyrolles-en-Provence	commune
Plan-de-Cuques	commune
Plan-d'Orgon	commune
Port-de-Bouc	commune
Port-Saint-Louis-du-Rhône	commune
Puyloubier	commune
Le Puy-Sainte-Réparade	commune
Rognac	commune
Rognonas	commune
La Roque-d'Anthéron	commune
Luduş	town
2008 Yemen floods	place
Alexander Ramsey	politician
Hurricane Dean	strongest
Amazon Basin	part
José de Acosta	missionary
Catarrh	thick
Upper class	idea
Royal College of Physicians	medical
Pietro Longhi	painter
Dodge	automobile
Arts and crafts	term
Chrysler	manufacturer
League Cup	football
Nazia Hassan	singer
Bilawal Bhutto Zardari	eldest
Muhammad Ijaz-ul-Haq	prominent
Zile Huma	daughter
Sonya Jehan	coming
Iran-Pakistan barrier	separation
William Sterndale Bennett	composer
Grand Trunk Road	oldest
Joe Kinnear	former
Matt Busby	former
Brett Emerton	football
David Rocastle	former
Roquefort-la-Bédoule	commune
Roquevaire	commune
Le Rove	commune
Saint-Andiol	commune
Saint-Antonin-sur-Bayon	commune
Saint-Cannat	commune
Saint-Chamas	commune
Saintes-Maries-de-la-Mer	commune
Saint-Estève-Janson	commune
Saint-Étienne-du-Grès	commune
Saint-Marc-Jaumegarde	commune
Saint-Martin-de-Crau	commune
Saint-Mitre-les-Remparts	commune
Saint-Paul-lès-Durance	commune
Saint-Pierre-de-Mézoargues	commune
Saint-Rémy-de-Provence	commune
Saint-Savournin	commune
Saint-Victoret	commune
Salon-de-Provence	commune
Sausset-les-Pins	commune
Malaysia-Pakistan relations	refers
Sénas	commune
Septèmes-les-Vallons	commune
Simiane-Collongue	commune
Le Tholonet	commune
Trets	commune
Velaux	commune
Venelles	commune
Ventabren	commune
Vernègues	commune
Verquières	commune
Alphonse Daudet	novelist
Gustave Flaubert	writer
Roquefort-sur-Soulzon	commune
Roquefort-de-Sault	commune
Roquefort-des-Corbières	commune
Roquefort-les-Cascades	commune
Roquefort-les-Pins	commune
Roquefort-sur-Garonne	commune
Rocquefort	commune
Barrel	word
Claudio Ulpiano	philosopher
Jorge Mautner	writer
Meshuggah	experimental
Andy McKee	fingerstyle
Hans-Christian Ströbele	politician
Banksy	street
Rodney Mullen	freestyle
Richard Bache	worked
